name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2020-05-01T00:00:00,43.8,40.2,34.8,70.59,0,0,,0,0,,6,316,1014.4,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T01:00:00,43.3,43.3,35.9,74.93,0,0,,0,0,,0.8,334,1014.4,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T02:00:00,41,41,35.1,79.29,0,0,,0,0,,1.1,322,1014.8,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T03:00:00,40,40,34.9,82.06,0,0,,0,0,,0,0,1015.2,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T04:00:00,39.8,39.8,35.5,84.46,0,0,,0,0,,0.8,322,1015.6,0,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T05:00:00,39.5,39.5,36.2,87.75,0,0,,0,0,,0.8,319,1015.7,0,9.9,0.1,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T06:00:00,38.6,38.6,35.2,87.46,0,0,,0,0,,1.1,322,1016.3,24.2,9.9,12,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T07:00:00,41.5,41.5,37.3,85.04,0,0,,0,0,,0,0,1017.5,24.2,9.9,93,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T08:00:00,48.2,47,36.6,63.96,0,0,,0,0,,3.8,292,1018.3,24.2,9.9,312,1.1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T09:00:00,52.4,52.4,34.2,49.76,0,0,,0,0,,0.8,303,1018.3,24.2,9.9,525,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T10:00:00,56.2,56.2,32.5,40.41,0,0,,0,0,,1.6,293,1018,29.4,9.9,693,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T11:00:00,58.7,58.7,31.8,35.97,0,0,,0,0,,5.2,126,1017.6,45.3,9.9,821,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T12:00:00,62.1,62.1,32.1,32.27,0,0,,0,0,,5.4,148,1017.6,45.3,9.9,916,3.3,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T13:00:00,64.1,64.1,32.3,30.39,0,0,,0,0,,4.5,226,1016.7,50.7,9.9,733,2.6,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T14:00:00,65.3,65.3,34.1,31.25,0,0,,0,0,,8.1,113,1016.4,50.7,9.9,855,3.1,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T15:00:00,66.6,66.6,34.7,30.55,0,0,,0,0,,6.8,228,1016.2,50.7,9.9,760,2.7,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T16:00:00,65.8,65.8,37.6,35.28,0,0,,0,0,,8.8,188,1016.1,79.5,9.9,335,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T17:00:00,62.1,62.1,33.5,34.23,0,0,,0,0,,9.6,118,1015.9,74.7,9.9,91,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T18:00:00,61.1,61.1,34.8,37.27,0,0,,0,0,,9.8,123,1015.8,62.9,9.9,146,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T19:00:00,61.1,61.1,36.7,40.28,0,0,,0,0,,6.5,125,1015.5,84.4,9.9,59,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T20:00:00,58.9,58.9,37.9,45.68,0,0,,0,0,,8,119,1014.7,61.7,9.9,12,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-01T21:00:00,57.6,57.6,38.9,49.5,0,0,,0,0,,7.1,121,1014.5,69.6,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T22:00:00,58.8,58.8,40.9,51.4,0,0,,0,0,,4.4,164,1015,59.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-01T23:00:00,58.7,58.7,41.1,52.03,0,0,,0,0,,7,165,1014.6,92.8,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T00:00:00,59.9,59.9,41.5,50.6,0,0,,0,0,,8.2,161,1014,90.3,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T01:00:00,60.2,60.2,40.6,48.44,0,0,,0,0,,9.8,178,1013.3,94.6,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T02:00:00,60.8,60.8,41.6,49.25,0,0,,0,0,,11,178,1012.2,100,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T03:00:00,60.8,60.8,42.5,50.81,0,0,,0,0,,10.8,179,1011.4,69.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T04:00:00,60.4,60.4,43.4,53.51,0,0,,0,0,23,11.6,189,1011.2,50.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T05:00:00,59.3,59.3,45,59.04,0,0,,0,0,,8.4,195,1011.1,55.6,9.9,0.1,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T06:00:00,58.6,58.6,46.2,63.37,0,0,,0,0,,9.4,205,1010.8,63.5,9.9,13,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T07:00:00,59.8,59.8,48,64.98,0,0,,0,0,,10.6,202,1010.5,53.8,9.9,100,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T08:00:00,62.5,62.5,50,63.6,0,0,,0,0,,13.1,223,1010.8,53.8,9.9,241,0.9,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T09:00:00,64.7,64.7,51.8,62.83,0,0,,0,0,24.5,13.8,247,1010.8,50.7,9.9,325,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T10:00:00,67.7,67.7,52.7,58.62,0,0,,0,0,21.9,10.5,246,1010.7,50.7,9.9,574,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T11:00:00,71.2,71.2,53.9,54.35,0,0,,0,0,17.2,9.5,230,1010.3,46.5,9.9,727,2.6,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T12:00:00,74.6,74.6,53.6,48.02,0,0,,0,0,20.8,11.1,261,1010.6,45.3,9.9,827,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T13:00:00,76.8,76.8,52.5,42.88,0,0,,0,0,24.2,14.2,260,1010.2,66.3,9.9,835,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T14:00:00,76.4,76.4,51.4,41.64,0,0,,0,0,21.5,16,294,1010.1,58.7,9.9,522,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T15:00:00,76,76,50.2,40.36,0,0,,0,0,26.9,16.7,272,1010.3,74.9,9.9,462,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T16:00:00,75,75,46.5,36.27,0,0,,0,0,25.6,14,275,1010.7,66,9.9,232,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T17:00:00,75,75,42.7,31.43,0,0,,0,0,22.3,16.5,263,1010,71.8,9.9,276,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T18:00:00,74.6,74.6,43.5,32.88,0,0,,0,0,23.2,14.8,273,1010.2,53.8,9.9,209,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T19:00:00,72.1,72.1,44.6,37.36,0,0,,0,0,21.4,12.7,265,1010.4,57,9.9,55,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T20:00:00,71.1,71.1,45,39.16,0,0,,0,0,,9.2,269,1010.7,73.8,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-02T21:00:00,67.4,67.4,45.4,45.11,0,0,,0,0,,5.9,244,1011.2,57.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T22:00:00,65.9,65.9,46.3,49.19,0,0,,0,0,,7.3,250,1011.4,81.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-02T23:00:00,66.4,66.4,46.9,49.52,0,0,,0,0,,9,248,1011,89,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T00:00:00,65.4,65.4,46.7,50.67,0,0,,0,0,,9.2,250,1011.3,92.8,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T01:00:00,65.4,65.4,45.8,48.96,0,0,,0,0,,8.8,251,1011.4,97.5,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T02:00:00,64.5,64.5,44.8,48.74,0,0,,0,0,,8.7,261,1011.4,89,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T03:00:00,62.8,62.8,41.6,45.92,0,0,,0,0,,7.5,282,1011.5,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T04:00:00,60,60,40.9,49.1,0,0,,0,0,,6.8,301,1011.7,24.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T05:00:00,57.7,57.7,39.4,50.4,0,0,,0,0,,7.3,311,1011.8,6.2,9.9,0.2,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T06:00:00,56.8,56.8,38.3,49.86,0,0,,0,0,,8,318,1012.6,24.2,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T07:00:00,59,59,36.9,43.57,0,0,,0,0,,9.8,328,1013,24.2,9.9,88,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T08:00:00,62.9,62.9,35.5,36.03,0,0,,0,0,,8.6,335,1013.7,24.2,9.9,295,1.1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T09:00:00,65,65,36.2,34.39,0,0,,0,0,,11,359,1014,29.4,9.9,527,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T10:00:00,66.5,66.5,35.3,31.49,0,0,,0,0,,10.9,10,1014,50.7,9.9,693,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T11:00:00,68.9,68.9,34.2,27.71,0,0,,0,0,18,12.5,348,1013.4,44.3,9.9,849,3.1,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T12:00:00,69.6,69.6,35.5,28.54,0,0,,0,0,18.3,6.8,5,1013.4,53.8,9.9,893,3.2,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T13:00:00,68.7,68.7,36.1,30.05,0,0,,0,0,18.3,9.9,50,1013.1,53.8,9.9,562,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T14:00:00,69.6,69.6,33.5,26.31,0,0,,0,0,17.2,4.5,226,1013.1,50.7,9.9,437,1.6,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T15:00:00,69.8,69.8,33.2,25.76,0,0,,0,0,,9.9,293,1012.6,53.8,9.9,322,1.2,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T16:00:00,71.8,71.8,34.3,25.24,0,0,,0,0,23,9.6,297,1011.5,50.7,9.9,555,2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T17:00:00,73.3,73.3,34.9,24.51,0,0,,0,0,21.9,13.9,293,1011.1,26.4,9.9,439,1.6,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T18:00:00,73.1,73.1,34.1,23.89,0,0,,0,0,25.3,14.1,299,1011.1,24.2,9.9,302,1.1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T19:00:00,72.2,72.2,34.1,24.65,0,0,,0,0,26.4,13.6,294,1011,24.2,9.9,145,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T20:00:00,69.9,69.9,31.6,24.21,0,0,,0,0,,11.3,313,1011.2,24.2,9.9,22,0.1,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-03T21:00:00,60.9,60.9,33.8,36.13,0,0,,0,0,34.3,11.9,329,1012.6,26.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T22:00:00,49.9,43.8,34.1,54.42,0,0,,0,0,31.2,17.9,20,1015.4,78.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-03T23:00:00,49.6,43.9,32.4,51.42,0,0,,0,0,27.8,15.8,19,1016.1,78.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T00:00:00,49.5,43.9,31.4,49.52,0,0,,0,0,24.4,15.2,16,1016.8,78.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T01:00:00,48.5,42.5,32,52.66,0,0,,0,0,24.9,16.1,30,1017.5,78.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T02:00:00,47.5,41.5,31,52.46,0,0,,0,0,23,14.7,31,1017.8,38.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T03:00:00,46,39.9,30.8,55.1,0,0,,0,0,,13.6,31,1018.2,38.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T04:00:00,44.4,37.5,31.6,60.48,0,0,,0,0,23,15.2,30,1018.6,6.2,9.9,0,,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T05:00:00,42.6,36.1,33.5,69.92,0,0,,0,0,,12.2,29,1019.5,24.2,9.9,0.2,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T06:00:00,40.7,32.8,32.1,71.22,0,0,,0,0,21.9,15,29,1020,24.2,9.9,13,0,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T07:00:00,41.8,34.2,33.9,73.35,0,0,,0,0,19.7,14.5,39,1020.9,78.2,9.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T08:00:00,41,33.1,33.5,74.42,0,0,,0,0,23,15.1,31,1021.2,90.3,9.9,147,0.5,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T09:00:00,42.2,33.8,33.8,71.9,0,0,,0,0,24.2,18,35,1022.3,92.8,9.9,208,0.7,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T10:00:00,43.6,35.6,33.8,68.04,0,0,,0,0,23,18.2,41,1022.5,92.8,9.9,322,1.2,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T11:00:00,44.7,37.2,33.8,65.18,0,0,,0,0,29.5,17.7,23,1022.9,90.3,9.9,498,1.8,5,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T12:00:00,46.7,39.1,34.7,62.92,0,0,,0,0,29.5,20.7,39,1021,65.7,9.9,613,2.2,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T13:00:00,47,40.8,35.1,63.04,0,0,,0,0,24.2,14.9,55,1021,61.3,9.9,687,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T14:00:00,46.1,39.2,34.9,64.91,0,0,,0,0,25.7,16.8,30,1020.5,55.1,9.9,532,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T15:00:00,46.6,40.4,34.8,63.45,0,0,,0,0,23,14.5,37,1020.7,51.8,9.9,473,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T16:00:00,44.9,38,34.8,67.73,0,0,,0,0,20.8,15.2,50,1020.4,55.2,9.9,403,1.5,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T17:00:00,44.7,40.6,34.8,68.04,0,0,,0,0,,7.5,39,1020.8,58.4,9.9,262,0.9,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T18:00:00,43.6,36.9,34.5,70.12,0,0,,0,0,18.3,13.6,36,1019.4,55.2,9.9,119,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T19:00:00,42,34.2,35.4,77.23,0,0,,0,0,23,15.8,38,1019,55.2,9.9,58,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T20:00:00,41.8,33.6,35.4,78.04,0,0,,0,0,21.9,16.9,28,1018.6,55.2,9.9,19,0.1,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-04T21:00:00,41.8,34.6,35.1,77.04,0,0,,0,0,19.7,13.2,35,1018.8,55.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T22:00:00,41.8,35.2,35.1,77.04,0,0,,0,0,20.8,11.5,17,1018.8,62.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-04T23:00:00,42.2,35.4,34.5,74.09,0,0,,0,0,21.9,12.6,30,1018,84.3,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T00:00:00,43.5,37.7,33.8,68.3,0,0,,0,0,,10.7,29,1017.6,88.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T01:00:00,44.1,38.7,34.4,68.62,0,0,,0,0,20.8,9.9,17,1017.4,91.4,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T02:00:00,44.6,40.2,34.9,68.31,0,0,,0,0,,8.1,27,1016.3,74.8,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T03:00:00,44.9,43.7,36.3,71.91,0,0,,0,0,,3.2,19,1016,100,9.9,0,,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T04:00:00,44.1,39.2,38.1,79.29,0.01,100,rain,0,0,,8.7,39,1014.9,97.1,9.9,0,,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T05:00:00,44.2,39.9,39.1,82.4,0.01,100,rain,0,0,,7.4,28,1013.9,95.5,9.9,0.3,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
chicago,2020-05-05T06:00:00,44.8,41.2,41.3,87.67,0.01,100,rain,0,0,,6.5,5,1013.9,81.9,9.1,5,0,0,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T07:00:00,45.9,43.2,41.9,86.1,0.01,100,rain,0,0,,5.2,35,1014.4,98.5,9.9,20,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T08:00:00,47,43.2,43.6,87.83,0.01,100,rain,0,0,,7.9,76,1014.7,100,9.9,49,0.2,0,,"Rain, Overcast",rain,"72534014819,72530094846,D6362,74466504838"
chicago,2020-05-05T09:00:00,47.3,42.5,43.4,86.12,0.01,100,rain,0,0,,10.7,89,1015.3,66.4,9.9,83,0.3,1,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T10:00:00,46.9,41.2,40.9,79.56,0.03,100,rain,0,0,,12.8,93,1015.6,86.6,8.7,159,0.6,2,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T11:00:00,46.1,40,36.8,69.77,0.01,100,rain,0,0,,13.7,93,1015.9,82.7,9.9,180,0.6,2,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T12:00:00,46.8,41.8,39.2,74.87,0.03,100,rain,0,0,,10.7,96,1015.6,90.2,9.9,219,0.8,2,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T13:00:00,46.4,41.1,39.3,75.92,0.01,100,rain,0,0,,11.4,82,1015.5,94,8.7,247,0.9,2,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T14:00:00,44.7,38.8,37.1,74.41,0,0,,0,0,,11.9,77,1015.7,67.1,9.9,235,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T15:00:00,44.7,40.6,37.7,76.15,0.02,100,rain,0,0,,7.4,69,1015.4,62.7,9.1,326,1.2,3,,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T16:00:00,46.4,41.8,37.1,69.71,0,0,,0,0,,9.5,45,1015.5,87.1,9.9,268,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T17:00:00,47.1,42.4,31.3,53.9,0,0,,0,0,,10.2,33,1015.5,88,9.9,216,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T18:00:00,47.3,41.7,28.3,47.38,0,0,,0,0,,13.2,32,1015.6,90.9,9.9,142,0.5,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
chicago,2020-05-05T19:00:00,46.1,41,30.2,53.58,0,0,,0,0,17.2,10.7,33,1016,90.9,9.9,61,0.2,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
